day,l1_fee,l2_fee,tx_cost,tx_cost_2,priority_fee_l2,base_l2_fee,cum_l1_fee,cum_l2_fee,cum_tx_cost,cum_priority_fee_l2,cum_base_l2_fee,l1_fee_usd,l2_fee_usd,tx_cost_usd,tx_cost_2_usd,priority_fee_l2_usd,base_l2_fee_usd,cum_l1_fee_usd,cum_l2_fee_usd,cum_tx_cost_usd,cum_tx_cost_2_usd,cum_priority_fee_l2_usd,cum_base_l2_fee_usd
2023-11-24 0:00,-20.4949165,3.2145469,23.7094634,23.42904817,2.934127239,0.000004432657489,-2756.787893,2955.784036,5712.571929,1927.908532,404.5220248,-42661.80828,6691.336535,49353.14482,48769.43809,6107.620578,0.009226931176,-4827657.195,5143124.733,9970781.928,8893418.529,3397616.464,668144.8695
2023-11-23 0:00,-23.26116039,5.672126487,28.93328688,28.06620039,4.805036125,0.000003876801061,-2736.292977,2952.569489,5688.862466,1924.974405,404.5220204,-48012.89594,11707.72284,59720.61878,57930.8829,9917.978965,0.008002027534,-4784995.387,5136433.396,9921428.783,8844649.09,3391508.843,668144.8603
2023-11-22 0:00,-29.46169286,4.603830839,34.0655237,33.26670226,3.805004993,0.000004412859387,-2713.031816,2946.897362,5659.929179,1920.169369,404.5220165,-60859.01893,9510.133364,70369.1523,68719.02686,7859.998813,0.009115643635,-4736982.491,5124725.674,9861708.165,8786718.208,3381590.864,668144.8523
2023-11-21 0:00,-30.36270605,4.307552498,34.67025855,34.13205512,3.769344473,0.00000460148135,-2683.570123,2942.293532,5625.863655,1916.364364,404.5220121,-59116.79593,8386.890864,67503.6868,66455.79397,7338.989077,0.008959176217,-4676123.472,5115215.54,9791339.012,8717999.181,3373730.866,668144.8432
2023-11-20 0:00,-28.17879396,4.786964032,32.96575799,31.96493753,3.786140122,0.000003445430299,-2653.207417,2937.985979,5591.193396,1912.59502,404.5220075,-57036.41507,9689.246028,66725.6611,64699.9104,7663.488359,0.006973861013,-4617006.676,5106828.649,9723835.325,8651543.387,3366391.877,668144.8342
2023-11-19 0:00,-21.21722459,7.272176189,28.48940078,26.12810398,4.910490657,0.000388724931,-2625.028623,2933.199015,5558.227638,1908.80888,404.522004,-42738.49201,14648.56266,57387.05468,52630.62368,9891.348646,0.7830202903,-4559970.261,5097139.403,9657109.664,8586843.476,3358728.388,668144.8272
2023-11-18 0:00,-19.8488072,4.465446187,24.31425339,23.94288453,4.0939801,0.00009722696304,-2603.811399,2925.926839,5529.738238,1903.898389,404.5216153,-39019.97613,8778.44204,47798.41817,47068.35898,8048.19172,0.1911345976,-4517231.769,5082490.841,9599722.61,8534212.853,3348837.04,668144.0442
2023-11-17 0:00,-18.96132472,5.294853273,24.25617799,23.79698769,4.83563828,0.00002468750094,-2583.962592,2921.461393,5505.423984,1899.804409,404.5215181,-37155.85346,10375.58268,47531.43614,46631.62519,9475.723349,0.04837663934,-4478211.793,5073712.399,9551924.191,8487144.494,3340788.848,668143.8531
2023-11-16 0:00,-24.88400509,7.104825254,31.98883034,29.32080113,4.436792592,0.000003450804605,-2565.001267,2916.166539,5481.167806,1894.96877,404.5214934,-48886.61872,13957.9976,62844.61632,57603.05949,8716.43399,0.00677938171,-4441055.939,5063336.816,9504392.755,8440512.868,3331313.124,668143.8047
2023-11-15 0:00,-21.78488504,3.130016753,24.91490179,24.32479012,2.539891889,0.00001318856042,-2540.117262,2909.061714,5449.178976,1890.531978,404.52149,-44870.76341,6446.958107,51317.72152,50102.2567,5231.466122,0.02716474166,-4392169.321,5049378.818,9441548.139,8382909.809,3322596.69,668143.7979
2023-11-14 0:00,-22.35499868,3.665766534,26.02076521,25.33604412,2.980921339,0.0001240984271,-2518.332377,2905.931697,5424.264074,1887.992086,404.5214768,-44347.84638,7272.14765,51619.99403,50261.64432,5913.551753,0.2461864596,-4347298.557,5042931.86,9390230.418,8332807.552,3317365.224,668143.7708
2023-11-13 0:00,-26.01343643,3.290450435,29.30388687,28.6437805,2.630340534,0.000003536590669,-2495.977378,2902.265931,5398.243309,1885.011165,404.5213527,-53639.44579,6784.875893,60424.32168,59063.18895,5423.735877,0.007292414595,-4302950.711,5035659.713,9338610.423,8282545.908,3311451.673,668143.5246
2023-11-12 0:00,-18.21598952,3.079334739,21.29532426,20.40704202,2.190797917,0.0002545833659,-2469.963942,2898.97548,5368.939422,1882.380824,404.5213491,-37312.17565,6307.462932,43619.63858,41800.15231,4487.455189,0.5214681999,-4249311.265,5028874.837,9278186.102,8223482.719,3306027.937,668143.5173
2023-11-11 0:00,-19.05691193,3.389913653,22.44682559,21.4127688,2.355768401,0.00008846351602,-2451.747952,2895.896146,5347.644098,1880.190026,404.5210946,-39148.23305,6963.83182,46112.06487,43987.82269,4839.407911,0.1817288317,-4211999.089,5022567.374,9234566.463,8181682.567,3301540.482,668142.9958
2023-11-10 0:00,-21.63509046,5.906839643,27.5419301,26.00475654,4.369662127,0.000003952873386,-2432.69104,2892.506232,5325.197272,1877.834258,404.5210061,-45006.61327,12287.76224,57294.37551,54096.65483,9090.033336,0.00822300439,-4172850.856,5015603.542,9188454.398,8137694.744,3296701.074,668142.8141
2023-11-09 0:00,-35.69217557,5.63757028,41.32974585,39.83390534,4.141725819,0.000003949931328,-2411.05595,2886.599392,5297.655342,1873.464596,404.5210021,-75952.59269,11996.69318,87949.28587,84766.15222,8813.551126,0.008405414366,-4127844.243,5003315.78,9131160.023,8083598.089,3287611.04,668142.8059
2023-11-08 0:00,-25.32748594,4.854151387,30.18163732,28.99582204,3.668332526,0.00000358018826,-2375.363774,2880.961822,5256.325596,1869.32287,404.5209982,-48002.42427,9199.9275,57202.35177,54954.91164,6952.480587,0.006785423404,-4051891.65,4991319.087,9043210.737,7998831.937,3278797.489,668142.7975
2023-11-07 0:00,-19.84672713,3.41088469,23.25761182,22.28137337,2.434641476,0.000004770000192,-2350.036288,2876.107671,5226.143959,1865.654537,404.5209946,-37472.60549,6440.091382,43912.69687,42069.46107,4596.846572,0.009006237362,-4003889.226,4982119.159,8986008.385,7943877.025,3271845.009,668142.7907
2023-11-06 0:00,-20.39170021,4.045675596,24.4373758,23.15199547,2.760097824,0.0001974432085,-2330.189561,2872.696786,5202.886347,1863.219896,404.5209898,-38739.13247,7685.772214,46424.90468,43983.0034,5243.495841,0.3750927353,-3966416.621,4975679.068,8942095.688,7901807.564,3267248.162,668142.7817
2023-11-05 0:00,-15.8214637,4.62521408,20.44667778,19.1082406,3.286655034,0.0001218647481,-2309.797861,2868.651111,5178.448971,1860.459798,404.5207924,-29994.01445,8768.38835,38762.4028,36225.02036,6230.774881,0.2310287522,-3927677.488,4967993.295,8895670.784,7857824.561,3262004.666,668142.4066
2023-11-04 0:00,-13.39501081,4.243131457,17.63814227,15.89878333,2.500341623,0.00343090352,-2293.976397,2864.025896,5158.002294,1857.173143,404.5206705,-24875.60667,7879.834567,32755.44124,29525.31255,4643.334421,6.37146231,-3897683.474,4959224.907,8856908.381,7821599.541,3255773.891,668142.1755
2023-11-03 0:00,-16.0073986,4.644435717,20.65183432,19.54197221,3.534565577,0.0000080367795,-2280.581386,2859.782765,5140.364151,1854.672801,404.5172396,-29371.65554,8521.982208,37893.63775,35857.17397,6485.503686,0.01474652597,-3872807.867,4951345.073,8824152.94,7792074.228,3251130.557,668135.8041
2023-11-02 0:00,-19.02102012,7.453640842,26.47466096,24.40152516,5.380499985,0.000005053974514,-2264.573988,2855.138329,5119.712317,1851.138236,404.5172316,-34277.20973,13431.98255,47709.19228,43973.25645,9696.037608,0.009107615852,-3843436.212,4942823.09,8786259.302,7756217.054,3244645.053,668135.7893
2023-11-01 0:00,-19.46523393,10.4264863,29.89172023,28.17756822,8.712323549,0.00001074792285,-2245.552968,2847.684688,5093.237656,1845.757736,404.5172265,-35961.24107,19262.51638,55223.75745,52056.93019,16095.66926,0.01985635755,-3809159.002,4929391.108,8738550.11,7712243.798,3234949.016,668135.7802
2023-10-31 0:00,-18.14004845,11.35125296,29.49130141,27.49115979,9.351089988,0.00002134629045,-2226.087734,2837.258202,5063.345936,1837.045412,404.5172158,-32967.17986,20629.42659,53596.60645,49961.60907,16994.39041,0.03879410787,-3773197.761,4910128.591,8683326.352,7660186.867,3218853.346,668135.7604
2023-10-30 0:00,-17.33663462,6.003713096,23.34034771,21.23696165,3.900318133,0.000008900885117,-2207.947685,2825.906949,5033.854634,1827.694322,404.5171944,-31391.09757,10870.80323,42261.9008,38453.34172,7062.228037,0.01611665466,-3740230.581,4889499.165,8629729.746,7610225.258,3201858.956,668135.7216
2023-10-29 0:00,-12.2407896,4.591572711,16.83236231,15.63517371,3.392554441,0.001829670467,-2190.611051,2819.903236,5010.514287,1823.794004,404.5171855,-21990.94574,8248.898123,30239.84387,28089.05863,6094.825831,3.287057884,-3708839.483,4878628.362,8587467.845,7571771.917,3194796.728,668135.7055
2023-10-28 0:00,-13.23019923,8.615618504,21.84581774,19.82189417,6.590727778,0.0009671588214,-2178.370261,2815.311663,4993.681924,1820.40145,404.5153559,-23533.48149,15325.20373,38858.68522,35258.59069,11723.38885,1.720353097,-3686848.538,4870379.463,8557228.001,7543682.858,3188701.902,668132.4184
2023-10-27 0:00,-17.06877068,8.544977697,25.61374838,23.78654311,6.71477281,0.002999620213,-2165.140062,2806.696045,4971.836107,1813.810722,404.5143887,-30404.94259,15221.33967,45626.28226,42371.44498,11961.1591,5.343283478,-3663315.056,4855054.26,8518369.316,7508424.267,3176978.513,668130.698
2023-10-26 0:00,-20.65383778,7.024939636,27.67877741,25.61427403,4.960182783,0.0002534639867,-2148.071291,2798.151067,4946.222358,1807.095949,404.5113891,-37254.15335,12671.16462,49925.31797,46201.49063,8946.880093,0.4571831313,-3632910.113,4839832.92,8472743.034,7466052.822,3165017.354,668125.3548
2023-10-25 0:00,-20.81442763,6.727206467,27.5416341,25.42099128,4.604663687,0.001899960453,-2127.417453,2791.126128,4918.543581,1802.135766,404.5111356,-37166.03384,12012.03259,49178.06643,45391.46782,8222.041432,3.392550385,-3595655.96,4827161.755,8422817.716,7419851.332,3156070.474,668124.8976
2023-10-24 0:00,-21.92187708,10.28509707,32.20697415,29.7805278,7.858611686,0.00003903178398,-2106.603026,2784.398921,4891.001947,1797.531103,404.5092357,-39077.28043,18333.90548,57411.18591,53085.87544,14008.52543,0.06957688717,-3558489.926,4815149.723,8373639.649,7374459.864,3147848.433,668121.505
2023-10-23 0:00,-16.13888114,8.361146859,24.50002799,22.2397847,6.089757651,0.01114590964,-2084.681149,2774.113824,4858.794973,1789.672491,404.5091966,-28466.72688,14747.8925,43214.61938,39227.86663,10741.47993,19.65982417,-3519412.646,4796815.817,8316228.463,7321373.988,3133839.907,668121.4355
2023-10-22 0:00,-8.619187411,7.090840699,15.71002811,13.72490212,5.087144835,0.01856987723,-2068.542267,2765.752677,4834.294945,1783.582733,404.4980507,-14333.79486,11792.13899,26125.93385,22824.64948,8459.972732,30.88189153,-3490945.919,4782067.925,8273013.844,7282146.122,3123098.427,668101.7756
2023-10-21 0:00,-9.114440703,5.779982769,14.89442347,13.12929804,3.950106891,0.06475044564,-2059.92308,2758.661836,4818.584916,1778.495588,404.4794808,-14851.88998,9418.424123,24270.3141,21394.05986,6436.659678,105.5102037,-3476612.124,4770275.786,8246887.91,7259321.472,3114638.454,668070.8937
2023-10-20 0:00,-12.80705975,6.911242529,19.71830227,17.39898793,4.55076947,0.04115871524,-2050.808639,2752.881854,4803.690493,1774.545482,404.4147304,-20553.66597,11091.6458,31645.31177,27923.11376,7303.393399,66.05438733,-3461760.234,4760857.362,8222617.596,7237927.412,3108201.795,667965.3835
2023-10-19 0:00,-10.11221394,11.49326436,21.6054783,18.31034618,8.161799042,0.03633319864,-2038.00158,2745.970611,4783.972191,1769.994712,404.3735717,-15856.1537,18021.66838,33877.82208,28710.98901,12797.86413,56.97118213,-3441206.568,4749765.716,8190972.284,7210004.299,3100898.401,667899.3291
2023-10-18 0:00,-10.81607301,7.283562666,18.09963568,15.33827845,4.469217915,0.05298752551,-2027.889366,2734.477347,4762.366712,1761.832913,404.3372385,-16928.34403,11399.57676,28327.9208,24006.09299,6994.817651,82.93130605,-3425350.414,4731744.048,8157094.462,7181293.31,3088100.537,667842.358
2023-10-17 0:00,-9.917725694,7.240845599,17.15857129,14.8484374,4.860856408,0.06985530119,-2017.073293,2727.193784,4744.267077,1757.363695,404.284251,-15535.2247,11342.13296,26877.35766,23258.74083,7614.094086,109.4220423,-3408422.07,4720344.471,8128766.541,7157287.217,3081105.72,667759.4267
2023-10-16 0:00,-12.73110306,8.97356149,21.70466455,19.74278243,6.95295188,0.05872749805,-2007.155567,2719.952938,4727.108505,1752.502839,404.2143957,-20393.44474,14374.38921,34767.83395,31625.17347,11137.6555,94.07323003,-3392886.846,4709002.338,8101889.184,7134028.476,3073491.625,667650.0046
2023-10-15 0:00,-6.80531276,5.524124703,12.32943746,10.7261746,3.820878285,0.09998355381,-1994.424464,2710.979377,4705.403841,1745.549887,404.1556682,-10612.06861,8614.209579,19226.27819,16726.18214,5958.201179,155.9123541,-3372493.401,4694627.949,8067121.35,7102403.302,3062353.97,667555.9314
2023-10-14 0:00,-5.824044562,5.291355231,11.11539979,9.177609981,3.193242109,0.1603233102,-1987.619151,2705.455252,4693.074403,1741.729009,404.0556846,-9064.775918,8235.676935,17300.45285,14284.39928,4970.089748,249.533613,-3361881.332,4686013.739,8047895.071,7085677.12,3056395.769,667400.019
2023-10-13 0:00,-6.788531664,5.37665661,12.16518827,10.58236244,3.68337432,0.110456454,-1981.795107,2700.163897,4681.959004,1738.535766,403.8953613,-10534.51132,8343.549494,18878.06082,16421.81586,5715.897104,171.4074299,-3352816.556,4677778.062,8030594.619,7071392.721,3051425.679,667150.4854
2023-10-12 0:00,-8.251166183,6.840942291,15.09210847,13.12379582,4.735010368,0.1376192657,-1975.006575,2694.78724,4669.793815,1734.852392,403.7849048,-12696.89452,10526.842,23223.73652,20194.897,7286.233955,211.768526,-3342282.045,4669434.513,8011716.558,7054970.905,3045709.782,666979.078
2023-10-11 0:00,-8.499211138,7.677162016,16.17637315,14.11446286,5.445432821,0.1698189017,-1966.755409,2687.946298,4654.701707,1730.117382,403.6472856,-13306.61993,12019.59517,25326.2151,22098.02649,8525.532988,265.8735671,-3329585.151,4658907.671,7988492.821,7034776.008,3038423.548,666767.3095
2023-10-10 0:00,-9.382106193,16.41320877,25.79531496,20.013125,7.337415737,3.293603073,-1958.256198,2680.269136,4638.525334,1724.671949,403.4774667,-14717.70999,25747.4006,40465.11058,31394.58919,11510.20407,5166.675141,-3316278.531,4646888.076,7963166.606,7012677.982,3029898.015,666501.4359
2023-10-09 0:00,-10.6109734,13.4391167,24.0500901,20.43175042,9.58005829,0.240718734,-1948.874091,2663.855927,4612.730019,1717.334533,400.1838636,-16786.13548,21260.14506,38046.28054,32322.2119,15155.26901,380.8074085,-3301560.821,4621140.675,7922701.496,6981283.392,3018387.811,661334.7608
2023-10-08 0:00,-7.979774936,9.653059538,17.63283447,13.24121186,5.042040811,0.2193961178,-1938.263118,2650.416811,4588.679929,1707.754475,399.9431449,-13042.30375,15777.15357,28819.45732,21641.70149,8240.812342,358.5854028,-3284774.685,4599880.53,7884655.215,6948961.18,3003232.542,660953.9533
2023-10-07 0:00,-7.955436368,9.367523063,17.32295943,13.75222226,5.540527021,0.2562588737,-1930.283343,2640.763751,4571.047094,1702.712434,399.7237488,-13017.71919,15328.35901,28346.07821,22503.17386,9066.13058,419.3240827,-3271732.381,4584103.376,7855835.758,6927319.479,2994991.73,660595.3679
2023-10-06 0:00,-10.56840524,10.8889098,21.45731504,17.31394295,6.282465083,0.4630726276,-1922.327907,2631.396228,4553.724135,1697.171907,399.4674899,-17403.41564,17931.20333,35334.61897,28511.56241,10345.58655,762.5602188,-3258714.662,4568775.017,7827489.68,6904816.305,2985925.599,660176.0439
2023-10-05 0:00,-15.00877428,44.24139946,59.25017374,54.345757,13.11120368,26.22577904,-1911.759501,2620.507318,4532.26682,1690.889442,399.0044172,-24219.50896,71391.9039,95611.41287,87697.20461,21157.41827,42320.27738,-3241311.247,4550843.814,7792155.061,6876304.743,2975580.012,659413.4836
2023-10-04 0:00,-15.91615266,14.88302997,30.79918263,26.68810454,10.64584459,0.1261072954,-1896.750727,2576.265919,4473.016646,1677.778238,372.7786382,-26255.28543,24551.04624,50806.33167,44024.69725,17561.38523,208.0265944,-3217091.738,4479451.91,7696543.648,6788607.538,2954422.594,617093.2063
2023-10-03 0:00,-18.70806897,15.34647748,34.05454645,30.03768963,11.19527192,0.1343487425,-1880.834575,2561.382889,4442.217463,1667.132394,372.6525309,-31000.76693,25430.3409,56431.10783,49774.85474,18551.46119,222.6266142,-3190836.452,4454900.864,7645737.316,6744582.841,2936861.209,616885.1797
2023-10-02 0:00,-55.80680594,26.02403907,81.83084501,73.53924373,17.09798895,0.6344488472,-1862.126506,2546.036411,4408.162917,1655.937122,372.5181822,-92970.79028,43354.48766,136325.2779,122511.9677,28484.22371,1056.953712,-3159835.685,4429470.523,7589306.208,6694807.986,2918309.748,616662.5531
2023-10-01 0:00,-18.00702334,17.83705486,35.8440782,31.35858956,12.09254143,1.259024794,-1806.3197,2520.012372,4326.332072,1638.839133,371.8837333,-31245.06662,30950.14412,62195.21074,54412.17027,20982.49419,2184.609461,-3066864.895,4386116.035,7452980.93,6572296.018,2889825.524,615605.5993
2023-09-30 0:00,-17.06216363,14.63333522,31.69549886,28.23819714,10.61728632,0.5587471936,-1788.312676,2502.175317,4290.487994,1626.746591,370.6247085,-28528.10822,24467.08283,52995.19104,47214.548,17752.20889,934.2308951,-3035619.828,4355165.891,7390785.72,6517883.848,2868843.03,613420.9899
2023-09-29 0:00,-16.83481106,12.73384242,29.56865347,26.68538514,9.520108067,0.33046602,-1771.250513,2487.541982,4258.792495,1616.129305,370.0659613,-28081.97997,21241.1952,49323.17517,44513.6241,15880.39707,551.2470633,-3007091.72,4330698.808,7337790.528,6470669.3,2851090.821,612486.759
2023-09-28 0:00,-29.28754614,19.04807532,48.33562147,43.40527983,13.33499048,0.782743204,-1754.415702,2474.80814,4229.223841,1606.609197,369.7354953,-48413.48528,31487.23043,79900.71571,71750.66377,22043.27266,1293.905826,-2979009.74,4309457.613,7288467.353,6426155.676,2835210.424,611935.5119
2023-09-27 0:00,-32.25306925,19.21680373,51.46987298,47.27035247,12.0748739,2.942409313,-1725.128155,2455.760064,4180.88822,1593.274207,368.9527521,-51574.59292,30728.82217,82303.41509,75588.12982,19308.44786,4705.089037,-2930596.255,4277970.383,7208566.638,6354405.012,2813167.151,610641.6061
2023-09-26 0:00,-35.91708927,22.99821441,58.91530368,52.53883674,13.58983457,3.031912889,-1692.875086,2436.543261,4129.418347,1581.199333,366.0103428,-57226.33917,36642.82503,93869.1642,83709.60318,21652.54753,4830.716487,-2879021.662,4247241.56,7126263.222,6278816.882,2793858.703,605936.5171
2023-09-25 0:00,-19.91108855,14.10364708,34.01473563,29.99229907,9.60056464,0.4806458799,-1656.957997,2413.545046,4070.503043,1567.609498,362.9784299,-31652.85658,22420.7088,54073.56538,47679.05775,15262.11361,764.0875617,-2821795.323,4210598.735,7032394.058,6195107.279,2772206.156,601105.8006
2023-09-24 0:00,-11.72312923,15.10022486,26.82335408,23.58093646,11.23608701,0.6217202285,-1637.046908,2399.441399,4036.488308,1558.008933,362.497784,-18553.61047,23898.37087,42451.98134,37320.36909,17782.7931,983.9655197,-2790142.466,4188178.027,6978320.493,6147428.222,2756944.042,600341.713
2023-09-23 0:00,-13.18964871,14.88168686,28.07133557,24.99138007,11.15412841,0.6476029528,-1625.323779,2384.341174,4009.664954,1546.772846,361.8760638,-21054.50434,23755.48792,44809.99226,39893.49009,17805.22363,1033.762118,-2771588.856,4164279.656,6935868.512,6110107.852,2739161.249,599357.7475
2023-09-22 0:00,-18.21127349,16.95752381,35.16879731,32.17753869,13.10412284,0.8621423564,-1612.13413,2369.459488,3981.593618,1535.618718,361.2284609,-29045.70643,27046.06346,56091.76989,51320.92179,20900.15864,1375.056709,-2750534.351,4140524.168,6891058.519,6070214.362,2721356.026,598323.9854
2023-09-21 0:00,-31.82051577,13.85349406,45.67400982,40.9769584,8.543217919,0.613224718,-1593.922857,2352.501964,3946.424821,1522.514595,360.3663185,-50456.20083,21966.79285,72422.99368,64975.11409,13546.55349,972.359774,-2721488.645,4113478.104,6834966.749,6018893.441,2700455.867,596948.9287
2023-09-20 0:00,-26.02090562,19.12019232,45.14109794,40.51567217,9.351388716,5.143377834,-1562.102341,2338.64847,3900.750811,1513.971377,359.7530938,-42260.0324,31052.72194,73312.75434,65800.69285,15187.40339,8353.257072,-2671032.444,4091511.312,6762543.756,5953918.326,2686909.313,595976.5689
2023-09-19 0:00,-31.93497554,17.85981767,49.79479321,44.96288098,11.14238725,1.885518196,-1536.081436,2319.528277,3855.609713,1504.619989,354.6097159,-52520.26077,29372.25614,81892.51691,73945.95406,18324.77006,3100.923225,-2628772.412,4060458.59,6689231.001,5888117.634,2671721.91,587623.3118
2023-09-18 0:00,-55.28307844,38.08069809,93.36377653,87.21500986,12.63910676,19.29282466,-1504.14646,2301.66846,3805.81492,1493.477601,352.7241977,-90539.86172,62366.6633,152906.525,142836.3824,20699.69709,31596.82358,-2576252.151,4031086.333,6607338.484,5814171.68,2653397.14,584522.3886
2023-09-17 0:00,-22.43565778,16.94354984,39.37920762,34.54333868,10.50989886,1.597782037,-1448.863382,2263.587762,3712.451143,1480.838495,333.4313731,-36455.70032,27531.57414,63987.27446,56129.47101,17077.53466,2596.236032,-2485712.289,3968719.67,6454431.959,5671335.297,2632697.443,552925.565
2023-09-16 0:00,-35.68766309,28.28234485,63.97000794,59.68379969,13.99170085,10.00443574,-1426.427724,2246.644212,3673.071936,1470.328596,331.8335911,-58395.72312,46278.40088,104674.124,97660.60143,22894.6201,16370.25821,-2449256.589,3941188.096,6390444.685,5615205.826,2615619.908,550329.329
2023-09-15 0:00,-53.29397954,40.18050231,93.47448185,86.90284634,20.92162953,12.68723728,-1390.740061,2218.361867,3609.101928,1456.336895,321.8291553,-87573.20011,66025.0032,153598.2033,142799.6261,34378.63086,20847.79517,-2390860.866,3894909.695,6285770.561,5517545.225,2592725.288,533959.0708
2023-09-14 0:00,-71.56812371,44.63530678,116.2034305,108.4749984,25.19801548,11.70885923,-1337.446081,2178.181365,3515.627446,1435.415265,309.141918,-116462.8077,72635.03472,189097.8424,176521.3649,41004.73058,19053.82662,-2303287.666,3828884.692,6132172.358,5374745.599,2558346.657,513111.2756
2023-09-13 0:00,-50.33673208,29.75890692,80.095639,72.42187959,18.7935441,3.291603404,-1265.877957,2133.546058,3399.424015,1410.21725,297.4330588,-80970.66049,47869.58249,128840.243,116496.3871,30230.91917,5294.807404,-2186824.858,3756249.657,5943074.515,5198224.234,2517341.927,494057.449
2023-09-12 0:00,-26.66152696,18.48048455,45.14201151,41.17307475,12.77756182,1.733985976,-1215.541225,2103.787151,3319.328376,1391.423706,294.1414554,-42520.0698,29472.86157,71992.93138,65663.23134,20377.78336,2765.378174,-2105854.198,3708380.075,5814234.272,5081727.847,2487111.007,488762.6416
2023-09-11 0:00,-26.9493722,18.72672327,45.67609546,41.24937084,12.39982132,1.900177322,-1188.879698,2085.306666,3274.186365,1378.646144,292.4074694,-41789.04399,29038.59344,70827.63743,63963.33689,19227.78294,2946.509965,-2063334.128,3678907.213,5742241.341,5016064.615,2466733.224,485997.2634
2023-09-10 0:00,-16.74457155,17.80570755,34.5502791,30.28041745,11.62547228,1.910373618,-1161.930326,2066.579943,3228.510269,1366.246323,290.5072921,-27113.64748,28831.89195,55945.53943,49031.56595,18824.54599,3093.372481,-2021545.084,3649868.62,5671413.703,4952101.278,2447505.441,483050.7534
2023-09-09 0:00,-13.96150094,15.81219374,29.77369468,25.34726332,9.088674569,2.297087815,-1145.185755,2048.774235,3193.95999,1354.62085,288.5969185,-22841.15515,25868.90708,48710.06224,41468.37627,14869.16248,3758.058637,-1994431.436,3621036.728,5615468.164,4903069.712,2428680.895,479957.381
2023-09-08 0:00,-16.85550916,16.56767461,33.42318377,29.91437154,9.950036045,3.108826336,-1131.224254,2032.962042,3164.186295,1345.532176,286.2998307,-27591.12005,27119.95792,54711.07797,48967.43306,16287.413,5088.900005,-1971590.281,3595167.821,5566758.102,4861601.336,2413811.733,476199.3223
2023-09-07 0:00,-17.54262289,15.26008477,32.80270766,29.68840705,9.046659169,3.099124992,-1114.368745,2016.394367,3130.763112,1335.58214,283.1910043,-28889.89308,25130.918,54020.81108,48892.05627,14898.40019,5103.763002,-1943999.161,3568047.863,5512047.024,4812633.903,2397524.32,471110.4223
2023-09-06 0:00,-18.890359,14.01150721,32.90186621,29.87481012,8.023628489,2.960822634,-1096.826122,2001.134282,3097.960404,1326.535481,280.0918793,-30883.28121,22906.9928,53790.27401,48841.43082,13117.58951,4840.560099,-1915109.268,3542916.945,5458026.213,4763741.847,2382625.919,466006.6593
2023-09-05 0:00,-16.34335729,17.88662873,34.22998602,28.59723548,8.589491371,3.664386816,-1077.935763,1987.122775,3065.058538,1318.511852,277.1310567,-26707.82418,29229.79208,55937.61626,46732.7443,14036.68911,5988.231003,-1884225.987,3520009.952,5404235.939,4714900.416,2369508.33,461166.0992
2023-09-04 0:00,-14.69436733,16.31967282,31.01404016,26.59167658,7.52751592,4.369793326,-1061.592405,1969.236146,3030.828552,1309.922361,273.4666699,-23972.53781,26624.07744,50596.61525,43381.92709,12280.46475,7128.92453,-1857518.163,3490780.16,5348298.322,4668167.672,2355471.641,455177.8682
2023-09-03 0:00,-10.53700784,19.59812357,30.13513141,24.7588212,7.020799353,7.201014014,-1046.898038,1952.916474,2999.814512,1302.394845,269.0968766,-17245.18314,32074.87698,49320.06011,40521.02955,11490.45084,11785.39557,-1833545.625,3464156.082,5297701.707,4624785.745,2343191.176,448048.9437
2023-09-02 0:00,-10.65463766,25.00798695,35.6626246,29.12410282,7.478385636,10.99107953,-1036.36103,1933.31835,2969.67938,1295.374045,261.8958626,-17429.38901,40909.31545,58338.70446,47642.6636,12233.51714,17979.75744,-1816300.442,3432081.205,5248381.647,4584264.715,2331700.725,436263.5481
2023-09-01 0:00,-17.70220673,35.82206068,53.52426741,46.6481739,10.43017146,18.51579571,-1025.706393,1908.310363,2934.016756,1287.89566,250.904783,-28871.94513,58425.06454,87297.00966,76082.23867,17011.40105,30198.89249,-1798871.053,3391171.89,5190042.943,4536622.051,2319467.208,418283.7907
2023-08-31 0:00,-29.09446793,50.1052251,79.19969304,66.9158753,17.69667419,20.12473318,-1008.004186,1872.488302,2880.492488,1277.465488,232.3889873,-47914.22452,82515.78996,130430.0145,110200.4092,29143.7679,33142.41683,-1769999.107,3332746.826,5102745.933,4460539.813,2302455.807,388084.8982
2023-08-30 0:00,-25.95214424,38.26692784,64.21907207,53.36235047,9.327266895,18.08293934,-978.9097179,1822.383077,2801.292795,1259.768814,212.2642541,-44273.06046,65281.46555,109554.526,91033.50179,15911.85096,30848.59037,-1722084.883,3250231.036,4972315.919,4350339.404,2273312.039,354942.4813
2023-08-29 0:00,-32.74869471,43.91913557,76.66783028,66.79410201,11.22128762,22.82411968,-952.9575737,1784.116149,2737.073723,1250.441547,194.1813148,-56629.69787,75945.84762,132575.5455,115501.6971,19404.07498,39467.92423,-1677811.823,3184949.57,4862761.393,4259305.902,2257400.188,324093.891
2023-08-28 0:00,-26.5582862,50.24500597,76.80329216,63.00440951,11.58980405,24.85631926,-920.208879,1740.197014,2660.405893,1239.22026,171.3571951,-43957.15065,83161.51427,127118.6649,104279.8583,19182.51648,41140.19113,-1621182.125,3109003.722,4730185.847,4143804.205,2237996.113,284625.9667
